Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.38107409999998,2.62430000000000,3.65000000000000,0,Composed: Copy with GPU GDI,6.26060000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.38703169999997,0.32050000000000,5.95760000000000,0,Composed: Copy with GPU GDI,4.75900000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.39050970000005,1.31230000000000,3.47800000000000,0,Composed: Copy with GPU GDI,4.97510000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,0,693.39387950000003,1.63170000000000,3.36980000000000,0,Composed: Copy with GPU GDI,5.31090000000000,20.03000000000000,13.33460000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.39722480000000,1.99500000000000,3.34530000000000,0,Composed: Copy with GPU GDI,6.28230000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.40088379999997,2.64940000000000,3.65900000000000,0,Composed: Copy with GPU GDI,6.57660000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,0,693.40449950000004,2.98030000000000,3.61570000000000,0,Composed: Copy with GPU GDI,6.62750000000000,22.75050000000000,13.34050000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.40847840000004,2.66920000000000,3.97890000000000,0,Composed: Copy with GPU GDI,6.92700000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.41207240000006,3.36090000000000,3.59400000000000,0,Composed: Copy with GPU GDI,7.00980000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,0,693.41639980000002,2.70580000000000,4.32740000000000,0,Composed: Copy with GPU GDI,6.36820000000000,24.19170000000000,13.34150000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.42400329999998,0.02820000000000,7.60350000000000,0,Composed: Copy with GPU GDI,3.42480000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.42726389999996,0.18830000000000,3.26060000000000,0,Composed: Copy with GPU GDI,4.50700000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.43077830000004,1.01980000000000,3.51440000000000,0,Composed: Copy with GPU GDI,4.71230000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,0,693.43416800000000,1.34860000000000,3.38970000000000,0,Composed: Copy with GPU GDI,5.04700000000000,19.75540000000000,13.33190000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.43750439999997,1.72700000000000,3.33640000000000,0,Composed: Copy with GPU GDI,6.05710000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.44078620000005,2.80010000000000,3.28180000000000,0,Composed: Copy with GPU GDI,6.51370000000000,0.00000000000000,0.00000000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,0,693.44454480000002,2.78440000000000,3.75860000000000,0,Composed: Copy with GPU GDI,6.43730000000000,22.71980000000000,13.34120000000000
dota2.exe,6868,0x0000019E19B58EF0,DXGI,0,0,1,693.44829360000006,2.71290000000000,3.74880000000000,0,Composed: Copy with GPU GDI,6.98440000000000,0.00000000000000,0.00000000000000
