Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,34.35249350000000,0.02830000000000,3.52490000000000,0,Composed: Copy with GPU GDI,3.02380000000000,17.45640000000000,13.35450000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,34.35573480000000,0.02910000000000,3.24130000000000,0,Composed: Copy with GPU GDI,3.87370000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,34.35902530000000,0.60260000000000,3.29050000000000,0,Composed: Copy with GPU GDI,4.03330000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,34.36236180000000,0.71290000000000,3.33650000000000,0,Composed: Copy with GPU GDI,4.13030000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,34.36563500000000,0.87340000000000,3.27320000000000,0,Composed: Copy with GPU GDI,4.31920000000000,17.62960000000000,13.31470000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,34.36889510000000,1.05350000000000,3.26010000000000,0,Composed: Copy with GPU GDI,5.04920000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,34.37243070000000,1.54550000000000,3.53560000000000,0,Composed: Copy with GPU GDI,4.96590000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,34.37612680000000,1.28910000000000,3.69610000000000,0,Composed: Copy with GPU GDI,4.72380000000000,20.47820000000000,13.34040000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,34.38462560000000,0.03330000000000,8.49880000000000,0,Composed: Copy with GPU GDI,3.08890000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,34.38811950000000,0.04120000000000,3.49390000000000,0,Composed: Copy with GPU GDI,3.06550000000000,0.00000000000000,0.00000000000000
