Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,458.54454870000001,2.21300000000000,3.33490000000000,0,Composed: Copy with GPU GDI,5.81270000000000,21.65870000000000,13.34220000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.54785690000000,2.52730000000000,3.30820000000000,0,Composed: Copy with GPU GDI,6.92290000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.55408360000001,0.71920000000000,6.22670000000000,0,Composed: Copy with GPU GDI,4.12990000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.55721419999998,1.01840000000000,3.13060000000000,0,Composed: Copy with GPU GDI,4.69280000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,458.56076500000000,1.16480000000000,3.55080000000000,0,Composed: Copy with GPU GDI,4.83280000000000,18.78500000000000,13.34260000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.56413980000002,1.48280000000000,3.37480000000000,0,Composed: Copy with GPU GDI,5.72740000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.56746110000000,2.43110000000000,3.32130000000000,0,Composed: Copy with GPU GDI,6.09790000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,458.57097270000003,2.61240000000000,3.51160000000000,0,Composed: Copy with GPU GDI,6.26730000000000,21.90900000000000,13.33170000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.57470970000003,2.55230000000000,3.73700000000000,0,Composed: Copy with GPU GDI,6.96850000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.57832850000000,3.21630000000000,3.61880000000000,0,Composed: Copy with GPU GDI,6.88690000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,458.58268329999999,2.55260000000000,4.35480000000000,0,Composed: Copy with GPU GDI,6.30320000000000,23.53500000000000,13.33660000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.59127500000000,0.03260000000000,8.59170000000000,0,Composed: Copy with GPU GDI,3.98120000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.59465760000001,0.63090000000000,3.38260000000000,0,Composed: Copy with GPU GDI,4.32460000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,458.59888760000001,0.10880000000000,4.23000000000000,0,Composed: Copy with GPU GDI,3.98050000000000,20.67660000000000,13.34590000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.60223079999997,0.66180000000000,3.34320000000000,0,Composed: Copy with GPU GDI,4.38080000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.60546820000002,1.70460000000000,3.23740000000000,0,Composed: Copy with GPU GDI,5.37490000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.60897080000001,1.89490000000000,3.50260000000000,0,Composed: Copy with GPU GDI,5.67290000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,458.61237810000000,2.28970000000000,3.40730000000000,0,Composed: Copy with GPU GDI,5.84700000000000,20.52260000000000,13.33650000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.61602529999999,2.22330000000000,3.64720000000000,0,Composed: Copy with GPU GDI,6.45950000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.62207860000001,0.42970000000000,6.05330000000000,0,Composed: Copy with GPU GDI,4.09730000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,0,458.62554799999998,0.65200000000000,3.46940000000000,0,Composed: Copy with GPU GDI,4.31990000000000,20.68350000000000,13.33080000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.62859880000002,1.29640000000000,3.05080000000000,0,Composed: Copy with GPU GDI,5.52790000000000,0.00000000000000,0.00000000000000
dota2.exe,10376,0x0000022BF0A1AEE0,DXGI,0,0,1,458.63211980000000,2.03820000000000,3.52100000000000,0,Composed: Copy with GPU GDI,5.69980000000000,0.00000000000000,0.00000000000000
