Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.62851790000002,2.73640000000000,3.72410000000000,0,Composed: Copy with GPU GDI,6.99850000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.63228190000001,3.26160000000000,3.76400000000000,0,Composed: Copy with GPU GDI,6.96200000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.63982529999998,0.02870000000000,7.54340000000000,0,Composed: Copy with GPU GDI,3.35880000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,489.64293830000003,0.26850000000000,3.11300000000000,0,Composed: Copy with GPU GDI,3.95880000000000,17.56000000000000,13.34190000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.64660659999998,0.31600000000000,3.66830000000000,0,Composed: Copy with GPU GDI,4.54890000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.65012780000001,1.05220000000000,3.52120000000000,0,Composed: Copy with GPU GDI,4.64210000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,489.65378779999998,1.00250000000000,3.66000000000000,0,Composed: Copy with GPU GDI,4.60290000000000,20.05270000000000,13.34220000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.65716789999999,1.24110000000000,3.38010000000000,0,Composed: Copy with GPU GDI,5.45960000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.66076690000000,1.88780000000000,3.59900000000000,0,Composed: Copy with GPU GDI,5.47470000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.66402330000000,2.23800000000000,3.25640000000000,0,Composed: Copy with GPU GDI,5.86510000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,489.67004850000001,0.02850000000000,6.02520000000000,0,Composed: Copy with GPU GDI,3.43280000000000,17.12440000000000,13.33240000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.67350169999997,0.02980000000000,3.45320000000000,0,Composed: Copy with GPU GDI,4.24900000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.67669210000003,1.08020000000000,3.19040000000000,0,Composed: Copy with GPU GDI,4.67900000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,489.67999079999998,1.40320000000000,3.29870000000000,0,Composed: Copy with GPU GDI,5.02450000000000,20.52150000000000,13.33940000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.68354590000001,1.48830000000000,3.55510000000000,0,Composed: Copy with GPU GDI,5.72240000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.68693960000002,2.35670000000000,3.39370000000000,0,Composed: Copy with GPU GDI,5.95940000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.69054760000000,2.37350000000000,3.60800000000000,0,Composed: Copy with GPU GDI,5.99810000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,489.69400020000000,2.57490000000000,3.45260000000000,0,Composed: Copy with GPU GDI,6.17830000000000,19.84960000000000,13.33750000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.69759440000001,2.61210000000000,3.59420000000000,0,Composed: Copy with GPU GDI,6.87000000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.70538859999999,0.02920000000000,7.79420000000000,0,Composed: Copy with GPU GDI,3.20240000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,489.70868250000001,0.02880000000000,3.29390000000000,0,Composed: Copy with GPU GDI,3.64620000000000,18.50190000000000,13.33460000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.71181159999998,0.42720000000000,3.12910000000000,0,Composed: Copy with GPU GDI,4.73910000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,489.71587870000002,0.69480000000000,4.06710000000000,0,Composed: Copy with GPU GDI,4.30140000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,489.71912939999999,1.07020000000000,3.25070000000000,0,Composed: Copy with GPU GDI,4.68150000000000,21.39610000000000,13.34110000000000
