Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,956.97766720000004,0.02810000000000,5.02090000000000,0,Composed: Copy with GPU GDI,4.16100000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,956.98140720000004,0.45050000000000,3.74000000000000,0,Composed: Copy with GPU GDI,4.04100000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,956.98474929999998,0.72030000000000,3.34210000000000,0,Composed: Copy with GPU GDI,4.31720000000000,20.47370000000000,13.35860000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,956.99065510000003,0.02810000000000,5.90580000000000,0,Composed: Copy with GPU GDI,3.97770000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,956.99429499999997,0.36130000000000,3.63990000000000,0,Composed: Copy with GPU GDI,3.97580000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,956.99758569999995,0.70170000000000,3.29070000000000,0,Composed: Copy with GPU GDI,4.31250000000000,20.94930000000000,13.31200000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.00094500000000,0.97610000000000,3.35930000000000,0,Composed: Copy with GPU GDI,4.54830000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.00451250000003,1.00400000000000,3.56750000000000,0,Composed: Copy with GPU GDI,5.20820000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.00770880000005,2.03600000000000,3.19630000000000,0,Composed: Copy with GPU GDI,5.61770000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.01107049999996,2.28880000000000,3.36170000000000,0,Composed: Copy with GPU GDI,5.87790000000000,20.80050000000000,13.33600000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.01436850000005,2.60100000000000,3.29800000000000,0,Composed: Copy with GPU GDI,6.78300000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.01798699999995,3.18660000000000,3.61850000000000,0,Composed: Copy with GPU GDI,6.79400000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.02499469999998,0.02840000000000,7.00770000000000,0,Composed: Copy with GPU GDI,3.43510000000000,20.21740000000000,13.34110000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.02825819999998,0.18700000000000,3.26350000000000,0,Composed: Copy with GPU GDI,3.83400000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.03154740000002,0.56880000000000,3.28920000000000,0,Composed: Copy with GPU GDI,4.83860000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.03495740000005,1.45830000000000,3.41000000000000,0,Composed: Copy with GPU GDI,5.07390000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.03831209999998,1.73540000000000,3.35470000000000,0,Composed: Copy with GPU GDI,5.34190000000000,20.24690000000000,13.34690000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.04158159999997,2.08730000000000,3.26950000000000,0,Composed: Copy with GPU GDI,6.31250000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.04499859999999,2.91850000000000,3.41700000000000,0,Composed: Copy with GPU GDI,6.53820000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.04895250000004,2.60840000000000,3.95390000000000,0,Composed: Copy with GPU GDI,6.23070000000000,22.94230000000000,13.33580000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.05475730000001,0.44820000000000,5.80480000000000,0,Composed: Copy with GPU GDI,4.03880000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.05805899999996,0.76030000000000,3.30170000000000,0,Composed: Copy with GPU GDI,4.99500000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.06143099999997,1.64440000000000,3.37200000000000,0,Composed: Copy with GPU GDI,5.26990000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.06487819999995,1.84070000000000,3.44720000000000,0,Composed: Copy with GPU GDI,5.48210000000000,20.34910000000000,13.33250000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.06813839999995,2.24540000000000,3.26020000000000,0,Composed: Copy with GPU GDI,6.51410000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.07175680000000,2.92900000000000,3.61840000000000,0,Composed: Copy with GPU GDI,6.55060000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.07566520000000,2.66700000000000,3.90840000000000,0,Composed: Copy with GPU GDI,6.29150000000000,22.90520000000000,13.34310000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.07934030000001,2.63820000000000,3.67510000000000,0,Composed: Copy with GPU GDI,6.92300000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.08332529999996,2.96120000000000,3.98500000000000,0,Composed: Copy with GPU GDI,6.60160000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.09002310000005,0.02850000000000,6.69780000000000,0,Composed: Copy with GPU GDI,3.56810000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.09330560000001,0.30860000000000,3.28250000000000,0,Composed: Copy with GPU GDI,3.94850000000000,18.59440000000000,13.32960000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.09679789999996,0.48360000000000,3.49230000000000,0,Composed: Copy with GPU GDI,4.77320000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.10024699999997,1.34970000000000,3.44910000000000,0,Composed: Copy with GPU GDI,4.99080000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.10384439999996,1.41840000000000,3.59740000000000,0,Composed: Copy with GPU GDI,5.06280000000000,21.40170000000000,13.34610000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.10729010000000,1.63990000000000,3.44570000000000,0,Composed: Copy with GPU GDI,5.88610000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.11069060000000,2.51300000000000,3.40050000000000,0,Composed: Copy with GPU GDI,6.14560000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.11439459999997,2.46790000000000,3.70400000000000,0,Composed: Copy with GPU GDI,6.12250000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.11799520000000,2.53820000000000,3.60060000000000,0,Composed: Copy with GPU GDI,6.13770000000000,20.60820000000000,13.35730000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.12433610000005,0.02760000000000,6.34090000000000,0,Composed: Copy with GPU GDI,4.09170000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.12809779999998,0.35800000000000,3.76170000000000,0,Composed: Copy with GPU GDI,4.25620000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,957.13132370000005,1.05160000000000,3.22590000000000,0,Composed: Copy with GPU GDI,4.68400000000000,20.59430000000000,13.31460000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,957.13472809999996,1.30360000000000,3.40440000000000,0,Composed: Copy with GPU GDI,5.53420000000000,0.00000000000000,0.00000000000000
