Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.49362410000003,1.23190000000000,3.61250000000000,0,Composed: Copy with GPU GDI,5.44770000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.49686320000001,2.23770000000000,3.23910000000000,0,Composed: Copy with GPU GDI,5.82440000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.50054650000004,2.16130000000000,3.68330000000000,0,Composed: Copy with GPU GDI,5.72240000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,773.50755649999996,0.02890000000000,7.01000000000000,0,Composed: Copy with GPU GDI,3.38110000000000,16.99910000000000,13.33940000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.51167690000000,0.03330000000000,4.12040000000000,0,Composed: Copy with GPU GDI,4.13550000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.51485230000003,0.98390000000000,3.17540000000000,0,Composed: Copy with GPU GDI,4.53730000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,773.51820859999998,1.19880000000000,3.35630000000000,0,Composed: Copy with GPU GDI,4.63750000000000,19.68810000000000,13.34110000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.52149910000003,1.37370000000000,3.29050000000000,0,Composed: Copy with GPU GDI,5.40800000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.52481230000001,2.12220000000000,3.31320000000000,0,Composed: Copy with GPU GDI,5.55690000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.52818309999998,2.21110000000000,3.37080000000000,0,Composed: Copy with GPU GDI,5.67390000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,773.53174799999999,2.12860000000000,3.56490000000000,0,Composed: Copy with GPU GDI,5.58760000000000,19.49520000000000,13.34650000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.53513539999994,2.22150000000000,3.38740000000000,0,Composed: Copy with GPU GDI,6.31780000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.54116290000002,0.31420000000000,6.02750000000000,0,Composed: Copy with GPU GDI,3.79080000000000,0.00000000000000,0.00000000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,0,773.54455270000005,0.42060000000000,3.38980000000000,0,Composed: Copy with GPU GDI,3.90990000000000,20.01880000000000,13.32830000000000
dota2.exe,9448,0x0000018B3FFE8DE0,DXGI,0,0,1,773.54792220000002,0.56200000000000,3.36950000000000,0,Composed: Copy with GPU GDI,4.64540000000000,0.00000000000000,0.00000000000000
